Date,Subjectivity,Objectivity,Positive,Negative,Neutral,Label
2011-06-15,58.3333333333,41.6666666667,16.6666666667,41.6666666667,41.6666666667,0
2011-06-16,42.8571428571,57.1428571429,35.7142857143,7.14285714286,57.1428571429,1
2011-06-17,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2011-06-20,87.5,12.5,37.5,50.0,12.5,1
2011-06-21,33.3333333333,66.6666666667,22.2222222222,11.1111111111,66.6666666667,1
2011-06-22,50.0,50.0,0.0,50.0,50.0,0
2011-06-23,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,0
2011-06-24,50.0,50.0,33.3333333333,16.6666666667,50.0,0
2011-06-27,60.0,40.0,50.0,10.0,40.0,1
2011-06-28,85.7142857143,14.2857142857,42.8571428571,42.8571428571,14.2857142857,1
2011-06-29,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,1
2011-06-30,100.0,0.0,25.0,75.0,0.0,1
2011-07-01,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,1
2011-07-05,80.0,20.0,20.0,60.0,20.0,0
2011-07-06,50.0,50.0,0.0,50.0,50.0,1
2011-07-07,35.7142857143,64.2857142857,7.14285714286,28.5714285714,64.2857142857,1
2011-07-08,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,0
2011-07-11,75.0,25.0,0.0,75.0,25.0,0
2011-07-12,100.0,0.0,33.3333333333,66.6666666667,0.0,0
2011-07-13,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,1
2011-07-14,60.0,40.0,40.0,20.0,40.0,0
2011-07-15,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2011-07-18,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,0
2011-07-19,66.6666666667,33.3333333333,44.4444444444,22.2222222222,33.3333333333,1
2011-07-20,37.5,62.5,6.25,31.25,62.5,0
2011-07-21,60.0,40.0,0.0,60.0,40.0,1
2011-07-22,22.2222222222,77.7777777778,0.0,22.2222222222,77.7777777778,0
2011-07-25,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2011-07-26,87.5,12.5,25.0,62.5,12.5,0
2011-07-27,77.7777777778,22.2222222222,22.2222222222,55.5555555556,22.2222222222,0
2011-07-28,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2011-07-29,87.5,12.5,37.5,50.0,12.5,0
2011-08-01,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,0
2011-08-02,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,0
2011-08-03,46.6666666667,53.3333333333,13.3333333333,33.3333333333,53.3333333333,1
2011-08-04,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,0
2011-08-05,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2011-08-08,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,0
2011-08-09,40.0,60.0,20.0,20.0,60.0,1
2011-08-10,42.1052631579,57.8947368421,15.7894736842,26.3157894737,57.8947368421,0
2011-08-11,57.1428571429,42.8571428571,21.4285714286,35.7142857143,42.8571428571,1
2011-08-12,38.4615384615,61.5384615385,7.69230769231,30.7692307692,61.5384615385,1
2011-08-15,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,1
2011-08-16,100.0,0.0,0.0,100.0,0.0,0
2011-08-17,63.6363636364,36.3636363636,45.4545454545,18.1818181818,36.3636363636,1
2011-08-18,66.6666666667,33.3333333333,44.4444444444,22.2222222222,33.3333333333,0
2011-08-19,46.1538461538,53.8461538462,23.0769230769,23.0769230769,53.8461538462,0
2011-08-22,40.0,60.0,0.0,40.0,60.0,1
2011-08-23,50.0,50.0,12.5,37.5,50.0,1
2011-08-24,50.0,50.0,25.0,25.0,50.0,1
2011-08-25,40.0,60.0,0.0,40.0,60.0,0
2011-08-26,60.0,40.0,25.0,35.0,40.0,1
2011-08-29,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,1
2011-08-30,75.0,25.0,25.0,50.0,25.0,1
2011-08-31,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2011-09-01,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,0
2011-09-02,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,0
2011-09-06,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,0
2011-09-07,28.5714285714,71.4285714286,14.2857142857,14.2857142857,71.4285714286,1
2011-09-08,100.0,0.0,20.0,80.0,0.0,0
2011-09-09,62.5,37.5,25.0,37.5,37.5,0
2011-09-12,80.0,20.0,20.0,60.0,20.0,1
2011-09-13,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,1
2011-09-14,75.0,25.0,0.0,75.0,25.0,1
2011-09-15,38.4615384615,61.5384615385,23.0769230769,15.3846153846,61.5384615385,1
2011-09-16,50.0,50.0,20.0,30.0,50.0,1
2011-09-19,31.25,68.75,18.75,12.5,68.75,0
2011-09-20,33.3333333333,66.6666666667,25.0,8.33333333333,66.6666666667,1
2011-09-21,50.0,50.0,0.0,50.0,50.0,0
2011-09-22,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,0
2011-09-23,100.0,0.0,0.0,100.0,0.0,1
2011-09-26,62.5,37.5,12.5,50.0,37.5,1
2011-09-27,100.0,0.0,50.0,50.0,0.0,1
2011-09-28,50.0,50.0,0.0,50.0,50.0,0
2011-09-29,55.5555555556,44.4444444444,11.1111111111,44.4444444444,44.4444444444,1
2011-09-30,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,0
2011-10-03,62.5,37.5,50.0,12.5,37.5,0
2011-10-04,100.0,0.0,0.0,100.0,0.0,1
2011-10-05,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,1
2011-10-06,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,1
2011-10-07,26.6666666667,73.3333333333,0.0,26.6666666667,73.3333333333,0
2011-10-10,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2011-10-11,100.0,0.0,33.3333333333,66.6666666667,0.0,0
2011-10-12,50.0,50.0,0.0,50.0,50.0,1
2011-10-13,45.4545454545,54.5454545455,0.0,45.4545454545,54.5454545455,0
2011-10-14,40.0,60.0,10.0,30.0,60.0,1
2011-10-17,62.5,37.5,25.0,37.5,37.5,0
2011-10-18,60.0,40.0,20.0,40.0,40.0,1
2011-10-19,75.0,25.0,25.0,50.0,25.0,0
2011-10-20,61.5384615385,38.4615384615,15.3846153846,46.1538461538,38.4615384615,1
2011-10-21,100.0,0.0,0.0,100.0,0.0,1
2011-10-24,44.4444444444,55.5555555556,22.2222222222,22.2222222222,55.5555555556,1
2011-10-25,50.0,50.0,0.0,50.0,50.0,0
2011-10-26,60.0,40.0,20.0,40.0,40.0,1
2011-10-27,62.5,37.5,12.5,50.0,37.5,1
2011-10-28,75.0,25.0,0.0,75.0,25.0,1
2011-10-31,40.0,60.0,0.0,40.0,60.0,0
2011-11-01,60.0,40.0,20.0,40.0,40.0,0
2011-11-02,50.0,50.0,50.0,0.0,50.0,1
2011-11-03,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,1
2011-11-04,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,0
2011-11-07,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,1
2011-11-08,50.0,50.0,10.0,40.0,50.0,1
2011-11-09,62.5,37.5,12.5,50.0,37.5,0
2011-11-10,60.0,40.0,20.0,40.0,40.0,1
2011-11-11,60.0,40.0,33.3333333333,26.6666666667,40.0,1
2011-11-14,38.4615384615,61.5384615385,0.0,38.4615384615,61.5384615385,0
2011-11-15,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2011-11-16,44.4444444444,55.5555555556,11.1111111111,33.3333333333,55.5555555556,0
2011-11-17,58.8235294118,41.1764705882,23.5294117647,35.2941176471,41.1764705882,0
2011-11-18,35.7142857143,64.2857142857,14.2857142857,21.4285714286,64.2857142857,1
2011-11-21,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,0
2011-11-22,50.0,50.0,0.0,50.0,50.0,0
2011-11-23,47.3684210526,52.6315789474,15.7894736842,31.5789473684,52.6315789474,0
2011-11-25,61.5384615385,38.4615384615,23.0769230769,38.4615384615,38.4615384615,0
2011-11-28,33.3333333333,66.6666666667,20.0,13.3333333333,66.6666666667,1
2011-11-29,72.7272727273,27.2727272727,18.1818181818,54.5454545455,27.2727272727,1
2011-11-30,50.0,50.0,35.7142857143,14.2857142857,50.0,1
2011-12-01,54.5454545455,45.4545454545,9.09090909091,45.4545454545,45.4545454545,0
2011-12-02,12.5,87.5,0.0,12.5,87.5,0
2011-12-05,31.25,68.75,12.5,18.75,68.75,1
2011-12-06,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2011-12-07,54.5454545455,45.4545454545,9.09090909091,45.4545454545,45.4545454545,1
2011-12-08,46.6666666667,53.3333333333,13.3333333333,33.3333333333,53.3333333333,0
2011-12-09,45.4545454545,54.5454545455,27.2727272727,18.1818181818,54.5454545455,1
2011-12-12,72.7272727273,27.2727272727,36.3636363636,36.3636363636,27.2727272727,0
2011-12-13,60.0,40.0,10.0,50.0,40.0,0
2011-12-14,37.5,62.5,12.5,25.0,62.5,0
2011-12-15,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,1
2011-12-16,100.0,0.0,66.6666666667,33.3333333333,0.0,0
2011-12-19,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2011-12-20,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,1
2011-12-21,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,1
2011-12-22,30.0,70.0,20.0,10.0,70.0,1
2011-12-23,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2011-12-27,75.0,25.0,25.0,50.0,25.0,0
2011-12-28,50.0,50.0,0.0,50.0,50.0,0
2011-12-29,37.5,62.5,25.0,12.5,62.5,1
2011-12-30,85.7142857143,14.2857142857,14.2857142857,71.4285714286,14.2857142857,0
2012-01-03,41.6666666667,58.3333333333,8.33333333333,33.3333333333,58.3333333333,1
2012-01-04,53.8461538462,46.1538461538,23.0769230769,30.7692307692,46.1538461538,1
2012-01-05,31.25,68.75,18.75,12.5,68.75,0
2012-01-06,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,0
2012-01-09,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,1
2012-01-10,63.6363636364,36.3636363636,27.2727272727,36.3636363636,36.3636363636,1
2012-01-11,45.4545454545,54.5454545455,0.0,45.4545454545,54.5454545455,0
2012-01-12,25.0,75.0,12.5,12.5,75.0,1
2012-01-13,37.5,62.5,12.5,25.0,62.5,0
2012-01-17,37.5,62.5,12.5,25.0,62.5,1
2012-01-18,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,1
2012-01-19,100.0,0.0,66.6666666667,33.3333333333,0.0,1
2012-01-20,80.0,20.0,40.0,40.0,20.0,1
2012-01-23,45.4545454545,54.5454545455,9.09090909091,36.3636363636,54.5454545455,0
2012-01-24,28.5714285714,71.4285714286,0.0,28.5714285714,71.4285714286,0
2012-01-25,40.0,60.0,0.0,40.0,60.0,1
2012-01-26,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,0
2012-01-27,36.3636363636,63.6363636364,9.09090909091,27.2727272727,63.6363636364,0
2012-01-30,100.0,0.0,0.0,100.0,0.0,0
2012-01-31,66.6666666667,33.3333333333,22.2222222222,44.4444444444,33.3333333333,0
2012-02-01,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,1
2012-02-02,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2012-02-03,62.5,37.5,0.0,62.5,37.5,1
2012-02-06,31.25,68.75,0.0,31.25,68.75,0
2012-02-07,60.0,40.0,40.0,20.0,40.0,1
2012-02-08,37.5,62.5,0.0,37.5,62.5,1
2012-02-09,54.5454545455,45.4545454545,0.0,54.5454545455,45.4545454545,1
2012-02-10,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2012-02-13,55.5555555556,44.4444444444,0.0,55.5555555556,44.4444444444,1
2012-02-14,60.0,40.0,20.0,40.0,40.0,1
2012-02-15,60.0,40.0,20.0,40.0,40.0,0
2012-02-16,75.0,25.0,25.0,50.0,25.0,1
2012-02-17,77.7777777778,22.2222222222,22.2222222222,55.5555555556,22.2222222222,1
2012-02-21,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2012-02-22,50.0,50.0,0.0,50.0,50.0,0
2012-02-23,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,1
2012-02-24,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,0
2012-02-27,53.8461538462,46.1538461538,15.3846153846,38.4615384615,46.1538461538,0
2012-02-28,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,1
2012-02-29,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2012-03-01,36.3636363636,63.6363636364,18.1818181818,18.1818181818,63.6363636364,1
2012-03-02,37.5,62.5,12.5,25.0,62.5,0
2012-03-05,33.3333333333,66.6666666667,8.33333333333,25.0,66.6666666667,0
2012-03-06,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,0
2012-03-07,50.0,50.0,33.3333333333,16.6666666667,50.0,1
2012-03-08,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,1
2012-03-09,60.0,40.0,20.0,40.0,40.0,1
2012-03-12,60.0,40.0,40.0,20.0,40.0,1
2012-03-13,62.5,37.5,12.5,50.0,37.5,1
2012-03-14,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,1
2012-03-15,50.0,50.0,35.7142857143,14.2857142857,50.0,1
2012-03-16,41.6666666667,58.3333333333,16.6666666667,25.0,58.3333333333,0
2012-03-19,100.0,0.0,0.0,100.0,0.0,1
2012-03-20,60.0,40.0,30.0,30.0,40.0,0
2012-03-21,45.4545454545,54.5454545455,9.09090909091,36.3636363636,54.5454545455,0
2012-03-22,50.0,50.0,0.0,50.0,50.0,0
2012-03-23,100.0,0.0,20.0,80.0,0.0,1
2012-03-26,54.5454545455,45.4545454545,36.3636363636,18.1818181818,45.4545454545,1
2012-03-27,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,0
2012-03-28,41.6666666667,58.3333333333,25.0,16.6666666667,58.3333333333,0
2012-03-29,60.0,40.0,20.0,40.0,40.0,1
2012-03-30,40.0,60.0,26.6666666667,13.3333333333,60.0,1
2012-04-02,87.5,12.5,25.0,62.5,12.5,1
2012-04-03,70.0,30.0,30.0,40.0,30.0,0
2012-04-04,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,0
2012-04-05,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,0
2012-04-09,70.0,30.0,10.0,60.0,30.0,0
2012-04-10,28.5714285714,71.4285714286,0.0,28.5714285714,71.4285714286,0
2012-04-11,100.0,0.0,60.0,40.0,0.0,1
2012-04-12,50.0,50.0,37.5,12.5,50.0,1
2012-04-13,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,0
2012-04-16,55.5555555556,44.4444444444,27.7777777778,27.7777777778,44.4444444444,1
2012-04-17,35.7142857143,64.2857142857,14.2857142857,21.4285714286,64.2857142857,1
2012-04-18,50.0,50.0,16.6666666667,33.3333333333,50.0,0
2012-04-19,80.0,20.0,40.0,40.0,20.0,0
2012-04-20,80.0,20.0,40.0,40.0,20.0,1
2012-04-23,60.0,40.0,40.0,20.0,40.0,0
2012-04-24,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,1
2012-04-25,100.0,0.0,20.0,80.0,0.0,1
2012-04-26,50.0,50.0,8.33333333333,41.6666666667,50.0,1
2012-04-27,75.0,25.0,12.5,62.5,25.0,1
2012-04-30,60.0,40.0,0.0,60.0,40.0,0
2012-05-01,37.5,62.5,0.0,37.5,62.5,1
2012-05-02,75.0,25.0,37.5,37.5,25.0,0
2012-05-03,35.7142857143,64.2857142857,14.2857142857,21.4285714286,64.2857142857,0
2012-05-04,58.3333333333,41.6666666667,25.0,33.3333333333,41.6666666667,0
2012-05-07,50.0,50.0,12.5,37.5,50.0,0
2012-05-08,100.0,0.0,0.0,100.0,0.0,0
2012-05-09,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,0
2012-05-10,55.5555555556,44.4444444444,11.1111111111,44.4444444444,44.4444444444,1
2012-05-11,62.5,37.5,25.0,37.5,37.5,0
2012-05-14,53.8461538462,46.1538461538,15.3846153846,38.4615384615,46.1538461538,0
2012-05-15,88.8888888889,11.1111111111,22.2222222222,66.6666666667,11.1111111111,0
2012-05-16,75.0,25.0,12.5,62.5,25.0,0
2012-05-17,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,0
2012-05-18,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,0
2012-05-21,26.6666666667,73.3333333333,6.66666666667,20.0,73.3333333333,1
2012-05-22,83.3333333333,16.6666666667,0.0,83.3333333333,16.6666666667,0
2012-05-23,75.0,25.0,50.0,25.0,25.0,0
2012-05-24,61.5384615385,38.4615384615,23.0769230769,38.4615384615,38.4615384615,1
2012-05-25,80.0,20.0,20.0,60.0,20.0,0
2012-05-29,62.5,37.5,0.0,62.5,37.5,1
2012-05-30,72.7272727273,27.2727272727,18.1818181818,54.5454545455,27.2727272727,0
2012-05-31,50.0,50.0,0.0,50.0,50.0,0
2012-06-01,50.0,50.0,5.55555555556,44.4444444444,50.0,0
2012-06-04,72.7272727273,27.2727272727,36.3636363636,36.3636363636,27.2727272727,0
2012-06-05,77.7777777778,22.2222222222,33.3333333333,44.4444444444,22.2222222222,1
2012-06-06,91.6666666667,8.33333333333,25.0,66.6666666667,8.33333333333,1
2012-06-07,50.0,50.0,20.0,30.0,50.0,1
2012-06-08,100.0,0.0,50.0,50.0,0.0,1
2012-06-11,80.0,20.0,20.0,60.0,20.0,0
2012-06-12,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,1
2012-06-13,71.4285714286,28.5714285714,57.1428571429,14.2857142857,28.5714285714,0
2012-06-14,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2012-06-15,30.7692307692,69.2307692308,7.69230769231,23.0769230769,69.2307692308,1
2012-06-18,60.0,40.0,0.0,60.0,40.0,0
2012-06-19,53.8461538462,46.1538461538,15.3846153846,38.4615384615,46.1538461538,1
2012-06-20,40.0,60.0,0.0,40.0,60.0,0
2012-06-21,53.3333333333,46.6666666667,13.3333333333,40.0,46.6666666667,0
2012-06-22,27.2727272727,72.7272727273,18.1818181818,9.09090909091,72.7272727273,1
2012-06-25,42.8571428571,57.1428571429,28.5714285714,14.2857142857,57.1428571429,0
2012-06-26,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,1
2012-06-27,62.5,37.5,25.0,37.5,37.5,1
2012-06-28,55.5555555556,44.4444444444,0.0,55.5555555556,44.4444444444,0
2012-06-29,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,1
2012-07-02,45.4545454545,54.5454545455,18.1818181818,27.2727272727,54.5454545455,0
2012-07-03,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,1
2012-07-05,36.3636363636,63.6363636364,18.1818181818,18.1818181818,63.6363636364,0
2012-07-06,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,0
2012-07-09,50.0,50.0,16.6666666667,33.3333333333,50.0,0
2012-07-10,40.0,60.0,0.0,40.0,60.0,0
2012-07-11,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2012-07-12,75.0,25.0,0.0,75.0,25.0,0
2012-07-13,80.0,20.0,20.0,60.0,20.0,1
2012-07-16,61.5384615385,38.4615384615,23.0769230769,38.4615384615,38.4615384615,0
2012-07-17,50.0,50.0,25.0,25.0,50.0,1
2012-07-18,100.0,0.0,0.0,100.0,0.0,1
2012-07-19,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2012-07-20,63.6363636364,36.3636363636,36.3636363636,27.2727272727,36.3636363636,0
2012-07-23,63.6363636364,36.3636363636,9.09090909091,54.5454545455,36.3636363636,0
2012-07-24,33.3333333333,66.6666666667,8.33333333333,25.0,66.6666666667,0
2012-07-25,40.0,60.0,40.0,0.0,60.0,1
2012-07-26,77.7777777778,22.2222222222,11.1111111111,66.6666666667,22.2222222222,1
2012-07-27,88.8888888889,11.1111111111,33.3333333333,55.5555555556,11.1111111111,1
2012-07-30,75.0,25.0,25.0,50.0,25.0,0
2012-07-31,50.0,50.0,25.0,25.0,50.0,0
2012-08-01,80.0,20.0,40.0,40.0,20.0,0
2012-08-02,46.1538461538,53.8461538462,30.7692307692,15.3846153846,53.8461538462,0
2012-08-03,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,1
2012-08-06,42.8571428571,57.1428571429,14.2857142857,28.5714285714,57.1428571429,1
2012-08-07,40.0,60.0,20.0,20.0,60.0,1
2012-08-08,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,1
2012-08-09,46.6666666667,53.3333333333,6.66666666667,40.0,53.3333333333,0
2012-08-10,50.0,50.0,25.0,25.0,50.0,1
2012-08-13,33.3333333333,66.6666666667,25.0,8.33333333333,66.6666666667,0
2012-08-14,71.4285714286,28.5714285714,42.8571428571,28.5714285714,28.5714285714,1
2012-08-15,62.5,37.5,12.5,50.0,37.5,0
2012-08-16,80.0,20.0,60.0,20.0,20.0,1
2012-08-17,20.0,80.0,10.0,10.0,80.0,1
2012-08-20,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,0
2012-08-21,23.0769230769,76.9230769231,7.69230769231,15.3846153846,76.9230769231,0
2012-08-22,70.0,30.0,30.0,40.0,30.0,0
2012-08-23,58.3333333333,41.6666666667,33.3333333333,25.0,41.6666666667,0
2012-08-24,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2012-08-27,45.4545454545,54.5454545455,9.09090909091,36.3636363636,54.5454545455,0
2012-08-28,60.0,40.0,0.0,60.0,40.0,0
2012-08-29,60.0,40.0,20.0,40.0,40.0,1
2012-08-30,85.7142857143,14.2857142857,14.2857142857,71.4285714286,14.2857142857,0
2012-08-31,75.0,25.0,25.0,50.0,25.0,1
2012-09-04,50.0,50.0,25.0,25.0,50.0,0
2012-09-05,35.2941176471,64.7058823529,11.7647058824,23.5294117647,64.7058823529,1
2012-09-06,50.0,50.0,0.0,50.0,50.0,1
2012-09-07,29.4117647059,70.5882352941,11.7647058824,17.6470588235,70.5882352941,1
2012-09-10,54.5454545455,45.4545454545,27.2727272727,27.2727272727,45.4545454545,0
2012-09-11,80.0,20.0,20.0,60.0,20.0,1
2012-09-12,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,1
2012-09-13,37.5,62.5,0.0,37.5,62.5,1
2012-09-14,33.3333333333,66.6666666667,11.1111111111,22.2222222222,66.6666666667,1
2012-09-17,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,0
2012-09-18,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2012-09-19,27.2727272727,72.7272727273,9.09090909091,18.1818181818,72.7272727273,1
2012-09-20,85.7142857143,14.2857142857,0.0,85.7142857143,14.2857142857,1
2012-09-21,75.0,25.0,25.0,50.0,25.0,0
2012-09-24,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2012-09-25,38.4615384615,61.5384615385,23.0769230769,15.3846153846,61.5384615385,0
2012-09-26,57.1428571429,42.8571428571,14.2857142857,42.8571428571,42.8571428571,0
2012-09-27,54.5454545455,45.4545454545,36.3636363636,18.1818181818,45.4545454545,1
2012-09-28,40.0,60.0,0.0,40.0,60.0,0
2012-10-01,81.8181818182,18.1818181818,9.09090909091,72.7272727273,18.1818181818,1
2012-10-02,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,0
2012-10-03,50.0,50.0,37.5,12.5,50.0,1
2012-10-04,28.5714285714,71.4285714286,0.0,28.5714285714,71.4285714286,1
2012-10-05,62.5,37.5,37.5,25.0,37.5,1
2012-10-08,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,0
2012-10-09,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,0
2012-10-10,62.5,37.5,50.0,12.5,37.5,0
2012-10-11,41.6666666667,58.3333333333,16.6666666667,25.0,58.3333333333,0
2012-10-12,55.5555555556,44.4444444444,33.3333333333,22.2222222222,44.4444444444,1
2012-10-15,62.5,37.5,12.5,50.0,37.5,1
2012-10-16,66.6666666667,33.3333333333,25.0,41.6666666667,33.3333333333,1
2012-10-17,66.6666666667,33.3333333333,44.4444444444,22.2222222222,33.3333333333,1
2012-10-18,62.5,37.5,0.0,62.5,37.5,0
2012-10-19,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2012-10-22,60.0,40.0,20.0,40.0,40.0,1
2012-10-23,75.0,25.0,25.0,50.0,25.0,0
2012-10-24,50.0,50.0,0.0,50.0,50.0,0
2012-10-25,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,1
2012-10-26,50.0,50.0,35.7142857143,14.2857142857,50.0,1
2012-10-31,50.0,50.0,20.0,30.0,50.0,0
2012-11-01,60.0,40.0,0.0,60.0,40.0,1
2012-11-02,37.5,62.5,25.0,12.5,62.5,0
2012-11-05,50.0,50.0,0.0,50.0,50.0,1
2012-11-06,41.6666666667,58.3333333333,8.33333333333,33.3333333333,58.3333333333,1
2012-11-07,50.0,50.0,50.0,0.0,50.0,0
2012-11-08,50.0,50.0,12.5,37.5,50.0,0
2012-11-09,50.0,50.0,16.6666666667,33.3333333333,50.0,1
2012-11-12,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,0
2012-11-13,85.7142857143,14.2857142857,28.5714285714,57.1428571429,14.2857142857,0
2012-11-14,33.3333333333,66.6666666667,22.2222222222,11.1111111111,66.6666666667,0
2012-11-15,50.0,50.0,0.0,50.0,50.0,0
2012-11-16,30.7692307692,69.2307692308,7.69230769231,23.0769230769,69.2307692308,1
2012-11-19,41.6666666667,58.3333333333,16.6666666667,25.0,58.3333333333,1
2012-11-20,60.0,40.0,0.0,60.0,40.0,0
2012-11-21,50.0,50.0,0.0,50.0,50.0,1
2012-11-23,35.7142857143,64.2857142857,21.4285714286,14.2857142857,64.2857142857,1
2012-11-26,77.7777777778,22.2222222222,11.1111111111,66.6666666667,22.2222222222,0
2012-11-27,31.25,68.75,12.5,18.75,68.75,0
2012-11-28,33.3333333333,66.6666666667,8.33333333333,25.0,66.6666666667,1
2012-11-29,70.0,30.0,10.0,60.0,30.0,1
2012-11-30,30.7692307692,69.2307692308,0.0,30.7692307692,69.2307692308,1
2012-12-03,50.0,50.0,0.0,50.0,50.0,0
2012-12-04,62.5,37.5,0.0,62.5,37.5,0
2012-12-05,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,1
2012-12-06,66.6666666667,33.3333333333,11.1111111111,55.5555555556,33.3333333333,1
2012-12-07,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,1
2012-12-10,36.3636363636,63.6363636364,0.0,36.3636363636,63.6363636364,1
2012-12-11,41.6666666667,58.3333333333,33.3333333333,8.33333333333,58.3333333333,1
2012-12-12,100.0,0.0,60.0,40.0,0.0,0
2012-12-13,45.4545454545,54.5454545455,9.09090909091,36.3636363636,54.5454545455,0
